auction_id,national_id,total_auctions_participated,total_auctions_won,total_bids_history,historical_win_rate,bids_to_wins_ratio,starting_price,final_price,minimum_bid_increment,auction_duration_minutes,number_of_unique_bidders,total_bids_in_auction,bids_count_in_auction,bid_share_in_auction,avg_seconds_between_bids,first_bid_time_from_start_minutes,last_bid_time_to_end_minutes,used_minimum_increment_ratio,bid_increment_avg,aggressive_bidding_flag,early_entry_flag,late_exit_flag,won_auction_flag,suspicious_score_generation,suspicious_label
AUC_1116,2390962471,59,0,717,0.0,717.0,87916,108694,10000,180,13,96,32,0.3333,95.83,31.42,11.72,0.9145,10856.23,0,0,1,0,0.7736,1
AUC_1367,2016240999,118,9,3389,0.0763,376.5556,1830047,1929777,5000,120,15,173,19,0.1098,32.44,9.02,1.85,0.9458,5324.41,1,1,1,0,0.8472,1
AUC_1253,1681578924,68,3,873,0.0441,291.0,243706,292127,20000,240,3,43,27,0.6279,59.73,19.55,23.97,0.8922,28904.26,1,1,1,0,0.9423,1
AUC_1324,1200224757,1,0,7,0.0,7.0,1215737,1274256,10000,120,16,209,7,0.0335,224.08,48.31,75.11,0.2858,43788.27,0,0,0,0,0.1849,0
AUC_1133,1211851460,95,18,976,0.1895,54.2222,234476,283283,20000,180,13,71,7,0.0986,422.76,42.37,19.08,0.6193,43444.75,0,0,1,1,0.2675,0
AUC_1059,1880877271,60,28,421,0.4667,15.0357,86433,109681,20000,60,22,88,8,0.0909,53.34,21.46,1.22,0.5914,29929.93,0,0,1,0,0.2413,0
AUC_1372,1676258182,26,0,695,0.0,695.0,1498236,2146307,10000,120,4,46,42,0.913,86.29,17.68,21.94,0.9745,13589.62,0,0,0,0,0.9564,1
AUC_1218,1701186967,44,5,374,0.1136,74.8,1310282,1591218,5000,60,12,75,3,0.04,532.17,3.82,21.22,0.3084,19741.88,0,1,0,0,0.3175,1
AUC_1244,1031513474,24,7,201,0.2917,28.7143,1272796,1542033,10000,180,12,140,1,0.0071,1183.4,50.31,54.88,0.3294,20723.89,0,0,0,0,0.01,0
AUC_1098,1404911093,72,3,2068,0.0417,689.3333,165454,211492,2000,180,17,61,36,0.5902,66.37,30.89,32.4,0.9409,2850.54,1,0,0,0,0.99,1
AUC_1072,2319937174,81,6,2061,0.0741,343.5,1319283,1472796,5000,240,4,67,15,0.2239,43.2,38.88,20.38,0.7215,9404.13,0,0,1,0,0.7541,1
AUC_1029,2833361691,91,7,1302,0.0769,186.0,1465668,1595678,2000,240,13,64,36,0.5625,13.53,33.8,17.45,0.931,2947.09,1,0,1,1,0.99,1
AUC_1174,1967716338,58,19,595,0.3276,31.3158,1962797,2391434,2000,60,23,318,15,0.0472,325.13,9.78,3.52,0.3628,6482.08,0,0,1,0,0.1084,0
AUC_1126,1499878756,96,0,1344,0.0,1344.0,1613068,1974252,5000,60,16,280,26,0.0929,8.61,6.4,4.08,0.6008,8122.07,1,1,1,0,0.9134,1
AUC_1064,1692236678,89,44,1122,0.4944,25.5,1153018,1320068,2000,180,12,27,13,0.4815,367.38,74.91,69.6,0.2107,4173.31,0,0,0,0,0.1147,0
AUC_1147,1145503932,36,11,359,0.3056,32.6364,461362,496042,1000,90,9,124,4,0.0323,635.97,5.5,28.6,0.1644,1498.03,0,1,0,1,0.0941,0
AUC_1114,2128871847,54,3,325,0.0556,108.3333,1521235,1900945,20000,90,3,19,2,0.1053,208.69,72.48,3.4,0.673,38434.18,0,0,1,0,0.267,1
AUC_1184,1671963797,9,0,68,0.0,68.0,1826952,2136792,5000,180,4,62,6,0.0968,175.93,64.65,29.04,0.4908,7304.25,0,0,0,0,0.1905,0
AUC_1392,2127884340,29,3,74,0.1034,24.6667,1509134,1888553,2000,240,11,44,3,0.0682,170.55,46.04,87.94,0.1488,7338.84,0,0,0,1,0.1253,0
AUC_1097,1975386053,18,1,86,0.0556,86.0,708124,851643,10000,90,10,99,5,0.0505,184.84,11.27,47.36,0.2068,30714.84,0,0,0,0,0.2435,0
AUC_1032,1721939746,41,11,309,0.2683,28.0909,422789,457549,5000,60,21,305,4,0.0131,260.61,7.85,20.73,0.3204,17573.25,0,0,0,0,0.1105,0
AUC_1121,1385355394,28,0,557,0.0,557.0,792462,930426,2000,90,13,196,20,0.102,20.05,17.1,1.77,0.8043,3787.32,1,0,1,0,0.8344,0
AUC_1274,2299053417,39,11,483,0.2821,43.9091,1963853,2189213,20000,60,5,34,8,0.2353,286.01,33.77,22.14,0.2566,35156.79,0,0,0,1,0.2787,1
AUC_1231,2529178647,90,16,884,0.1778,55.25,827139,997291,2000,60,15,84,6,0.0714,113.0,20.68,4.68,0.3726,5914.34,0,0,1,0,0.1698,0
AUC_1251,1282324381,75,21,365,0.28,17.381,1458462,1723230,1000,180,21,243,4,0.0165,172.53,142.42,21.56,0.6998,2187.86,0,0,1,0,0.2775,0
AUC_1194,1151342000,148,3,4685,0.0203,1561.6667,886570,1082325,5000,180,24,336,41,0.122,17.21,61.49,25.84,0.7335,6907.73,1,0,0,0,0.8879,1
AUC_1023,1150136133,83,2,1033,0.0241,516.5,328838,363274,2000,180,9,90,31,0.3444,111.32,43.68,3.93,0.7208,3483.07,0,0,1,0,0.8061,1
AUC_1020,2338668840,22,4,228,0.1818,57.0,1897847,2166935,20000,240,16,45,11,0.2444,395.25,99.96,90.77,0.3715,66568.45,0,0,0,1,0.2259,0
AUC_1041,2748525800,29,0,209,0.0,209.0,497190,546427,2000,90,16,94,5,0.0532,914.93,47.67,26.44,0.3393,8027.1,0,0,0,0,0.2738,0
AUC_1202,1524907834,24,7,138,0.2917,19.7143,1754335,1834406,20000,180,12,59,7,0.1186,81.81,125.42,31.27,0.5754,49810.32,0,0,0,1,0.2113,0
AUC_1284,1830619858,31,0,991,0.0,991.0,260278,317843,20000,30,11,102,41,0.402,27.87,9.46,4.49,0.6691,24355.24,1,0,0,1,0.977,1
AUC_1021,1234854558,20,4,110,0.2,27.5,235852,293878,5000,240,16,99,8,0.0808,1077.31,32.6,36.82,0.433,15907.6,0,0,0,0,0.1461,0
AUC_1047,2561828940,107,24,750,0.2243,31.25,1533071,1762660,5000,180,22,115,16,0.1391,494.48,38.67,52.51,0.3896,5346.69,0,0,0,1,0.0703,0
AUC_1028,1595103380,9,1,43,0.1111,43.0,1275066,1534489,2000,180,17,118,3,0.0254,333.21,1.9,28.95,0.293,3607.61,0,1,0,0,0.091,0
AUC_1053,2832376601,27,3,232,0.1111,77.3333,1965149,2170709,20000,120,11,161,9,0.0559,1090.1,14.48,54.81,0.1083,70082.56,0,0,0,0,0.1701,0
AUC_1335,1384156191,109,34,1432,0.3119,42.1176,138906,160557,2000,180,17,108,17,0.1574,125.69,116.59,40.78,0.3406,5026.24,0,0,0,0,0.154,0
AUC_1210,1817584310,139,11,2279,0.0791,207.1818,912648,1148007,10000,120,12,54,17,0.3148,36.12,2.0,6.8,0.9682,12491.63,0,1,1,0,0.99,1
AUC_1086,1952792744,22,2,210,0.0909,105.0,1010960,1216532,1000,60,6,35,17,0.4857,431.8,29.66,16.98,0.5316,1419.14,0,0,0,0,0.409,0
AUC_1221,1252162483,33,7,219,0.2121,31.2857,1158386,1311839,5000,120,24,287,4,0.0139,149.53,63.03,29.34,0.1668,11909.76,0,0,0,0,0.0609,0
AUC_1061,2737616357,48,19,419,0.3958,22.0526,1137603,1230907,5000,120,14,250,7,0.028,161.68,73.52,14.11,0.2012,17148.27,0,0,1,0,0.1624,0
AUC_1300,2428591678,8,0,89,0.0,89.0,476159,516874,20000,120,19,115,25,0.2174,28.02,22.19,10.62,0.6424,24135.07,1,0,1,1,0.7719,1
AUC_1292,2202556289,57,24,732,0.4211,30.5,1786301,1982367,10000,30,20,206,11,0.0534,494.12,6.41,3.45,0.5004,26854.94,0,0,1,1,0.2707,0
AUC_1187,1374167259,122,0,2833,0.0,2833.0,846745,932927,1000,90,24,362,25,0.0691,9.86,20.68,9.3,0.6284,1254.9,1,0,1,0,0.8711,1
AUC_1153,2597621948,106,8,1183,0.0755,147.875,1722713,1833162,2000,180,7,119,26,0.2185,74.73,4.67,14.3,0.8961,3085.84,0,1,1,0,0.7884,1
AUC_1328,1195994817,57,1,541,0.0175,541.0,1664114,2253785,2000,60,3,40,18,0.45,32.8,2.38,3.17,0.7705,4131.72,1,1,1,0,0.9567,1
AUC_1238,1319000213,74,29,658,0.3919,22.6897,1573643,1944669,10000,120,10,112,8,0.0714,143.26,86.82,17.18,0.254,25865.21,0,0,0,1,0.1418,0
AUC_1346,1977923932,70,7,566,0.1,80.8571,1278884,1354509,1000,120,24,333,8,0.024,186.63,54.39,12.12,0.2551,2578.29,0,0,1,0,0.3085,0
AUC_1274,2412144851,22,6,93,0.2727,15.5,409334,456633,5000,30,19,253,8,0.0316,320.49,22.57,6.03,0.5473,11423.23,0,0,0,0,0.0585,1
AUC_1256,2856500026,12,4,98,0.3333,24.5,1391456,1466973,5000,60,14,76,2,0.0263,1054.08,34.83,19.38,0.5183,11608.65,0,0,0,1,0.0833,0
AUC_1112,1807987039,16,1,120,0.0625,120.0,600380,693454,10000,60,3,44,8,0.1818,386.71,13.33,39.49,0.4056,25100.73,0,0,0,0,0.4509,1
AUC_1054,1426735491,7,0,46,0.0,46.0,1198901,1281929,1000,60,16,124,6,0.0484,320.02,14.0,26.78,0.3204,3893.69,0,0,0,0,0.1158,0
AUC_1351,2043109357,56,26,723,0.4643,27.8077,1592337,1731131,20000,120,13,139,7,0.0504,180.87,1.46,21.73,0.6393,42404.24,0,1,0,1,0.1287,0
AUC_1286,2207734343,100,42,616,0.42,14.6667,1606162,1786307,5000,90,12,76,13,0.1711,224.78,0.71,29.09,0.5103,8224.56,0,1,0,0,0.3289,0
AUC_1334,2311190994,81,3,1831,0.037,610.3333,1755394,2195323,5000,60,15,238,44,0.1849,12.11,18.2,1.89,0.9852,7028.74,1,0,1,1,0.99,1
AUC_1161,2830570406,70,4,344,0.0571,86.0,1177547,1348352,2000,60,22,234,2,0.0085,180.43,46.29,0.47,0.6611,5147.58,0,0,1,1,0.3356,0
AUC_1339,2543856415,22,2,121,0.0909,60.5,1651097,2265371,2000,180,5,15,8,0.5333,139.81,67.02,42.09,0.3992,3812.13,0,0,0,0,0.3477,0
AUC_1245,2005545945,9,1,79,0.1111,79.0,765661,944678,10000,120,9,101,5,0.0495,723.34,99.11,79.15,0.1939,22129.18,0,0,0,0,0.0292,0
AUC_1080,2724040486,20,7,274,0.35,39.1429,747620,785929,10000,30,13,151,15,0.0993,497.59,13.48,10.8,0.2208,25589.41,0,0,0,1,0.0274,0
AUC_1334,2861329117,59,23,812,0.3898,35.3043,977026,1015851,5000,60,10,129,7,0.0543,345.91,25.6,8.8,0.4707,7471.65,0,0,0,0,0.0744,0
AUC_1362,1118564070,24,0,204,0.0,204.0,1339284,1635525,5000,30,4,49,19,0.3878,14.68,8.8,2.92,0.6254,5146.82,1,0,1,0,0.9388,1
AUC_1129,2821465380,66,5,1408,0.0758,281.6,1006230,1242380,5000,120,12,73,39,0.5342,60.86,29.91,5.09,0.6869,6648.87,1,0,1,0,0.9744,1
AUC_1158,1026521561,44,11,307,0.25,27.9091,1120509,1379363,20000,60,21,158,9,0.057,485.51,22.92,34.6,0.5125,30926.38,0,0,0,0,0.0202,0
AUC_1174,2026873598,64,29,335,0.4531,11.5517,955433,1106054,5000,120,16,273,13,0.0476,332.24,27.0,38.82,0.2737,17406.55,0,0,0,1,0.0744,0
AUC_1278,1339970633,23,1,203,0.0435,203.0,1591469,1938767,5000,180,23,361,11,0.0305,11.34,17.94,15.82,0.7697,7610.48,0,1,1,1,0.6629,1
AUC_1283,1729784463,27,9,230,0.3333,25.5556,956973,1005854,20000,120,17,66,9,0.1364,622.36,67.04,35.31,0.177,24896.43,0,0,0,0,0.1753,1
AUC_1237,2321366092,11,1,136,0.0909,136.0,1913981,2397469,1000,30,21,64,23,0.3594,26.91,5.02,1.14,0.7347,2188.11,1,0,1,0,0.99,1
AUC_1060,1076914461,122,6,1363,0.0492,227.1667,1994122,2248442,5000,120,7,106,30,0.283,25.47,12.54,5.41,0.6223,8999.07,1,1,1,0,0.9253,1
AUC_1076,1841373737,74,6,1102,0.0811,183.6667,358137,445536,20000,60,22,72,29,0.4028,30.96,12.81,4.12,0.875,28157.35,1,0,1,0,0.99,1
AUC_1176,2191941856,37,2,247,0.0541,123.5,783299,847683,10000,30,9,86,6,0.0698,285.03,21.0,6.16,0.5307,17265.93,0,0,0,0,0.3204,0
AUC_1355,2246521129,23,5,118,0.2174,23.6,352215,383315,20000,180,16,74,9,0.1216,232.58,106.83,17.47,0.3208,43908.38,0,0,1,1,0.1016,0
AUC_1051,1891107051,37,0,102,0.0,102.0,337345,402960,1000,120,23,273,4,0.0147,779.22,58.39,24.19,0.2619,2244.95,0,0,0,0,0.247,0
AUC_1286,1265269950,33,14,402,0.4242,28.7143,1044818,1317740,20000,180,22,199,8,0.0402,407.22,105.69,22.94,0.2316,40959.85,0,0,0,0,0.0665,0
AUC_1306,1155189033,86,3,1445,0.0349,481.6667,1460949,1718463,20000,90,23,249,37,0.1486,88.91,19.34,4.77,0.7436,31701.36,0,0,1,0,0.7966,0
AUC_1183,2128683666,4,0,32,0.0,32.0,1165724,1367425,20000,180,13,75,4,0.0533,429.9,96.84,45.7,0.3507,62232.99,0,0,0,1,0.2536,0
AUC_1225,2249322812,44,8,396,0.1818,49.5,142058,158346,2000,120,13,129,5,0.0388,1199.27,95.14,28.09,0.2494,4257.8,0,0,0,0,0.1646,0
AUC_1028,1006955734,65,6,773,0.0923,128.8333,847120,894809,2000,120,24,138,25,0.1812,14.15,15.8,5.65,0.6265,3260.97,1,0,1,0,0.7835,0
AUC_1346,2750925041,39,6,224,0.1538,37.3333,931861,1110157,20000,30,5,86,6,0.0698,489.08,10.71,19.81,0.1948,26607.98,0,0,0,1,0.0819,0
AUC_1066,1836620389,14,1,89,0.0714,89.0,60260,66236,10000,90,24,227,2,0.0088,373.57,77.52,13.71,0.366,15083.36,0,0,0,1,0.1987,0
AUC_1168,2310144913,80,4,1355,0.05,338.75,1445102,1618950,5000,180,15,69,32,0.4638,68.64,26.07,19.7,0.9266,7121.91,1,0,1,0,0.9682,1
AUC_1283,2348367610,13,0,63,0.0,63.0,556432,674787,10000,120,14,192,1,0.0052,989.69,77.85,35.93,0.1669,40792.45,0,0,0,1,0.1116,0
AUC_1043,1383203225,43,13,408,0.3023,31.3846,1513051,1697685,2000,180,11,92,9,0.0978,172.48,57.19,47.08,0.2719,8477.49,0,0,0,1,0.01,0
AUC_1002,2941454639,42,14,351,0.3333,25.0714,1956449,2111922,20000,240,11,79,12,0.1519,462.45,129.9,66.87,0.5299,22960.56,0,0,0,1,0.1101,0
AUC_1085,1088496217,41,0,318,0.0,318.0,1085934,1162860,1000,90,18,240,13,0.0542,34.76,2.61,4.31,0.6277,2112.95,0,1,1,0,0.6881,1
AUC_1383,2570761639,2,0,16,0.0,16.0,342120,369068,10000,180,24,390,1,0.0026,218.6,137.49,33.49,0.3929,28347.23,0,0,0,1,0.1455,0
AUC_1253,1351135225,15,1,317,0.0667,317.0,690055,752852,5000,180,17,71,14,0.1972,27.46,32.56,13.22,0.7973,7651.92,0,0,1,0,0.7918,0
AUC_1333,2644288032,30,6,299,0.2,49.8333,1591310,1857553,1000,120,20,242,6,0.0248,722.34,31.75,76.02,0.3233,3913.46,0,0,0,1,0.1209,0
AUC_1356,2147968871,13,3,75,0.2308,25.0,705219,853748,20000,180,18,51,5,0.098,403.06,102.12,15.7,0.5735,49742.23,0,0,1,1,0.1515,0
AUC_1036,2005031802,122,5,3571,0.041,714.2,1528144,1726586,2000,120,15,261,24,0.092,73.43,0.12,4.17,0.6276,3424.07,0,1,1,0,0.7632,1
AUC_1012,1044747092,37,6,207,0.1622,34.5,1558682,1667476,10000,120,8,113,2,0.0177,1072.11,21.44,52.06,0.1151,38514.96,0,0,0,1,0.0588,0
AUC_1260,1305632824,61,16,313,0.2623,19.5625,1765754,2156287,10000,120,3,32,12,0.375,374.28,62.26,3.89,0.2675,29757.16,0,0,1,1,0.3783,0
AUC_1122,1308704809,16,0,160,0.0,160.0,756843,967181,20000,30,13,161,18,0.1118,18.73,1.1,1.38,0.8156,34565.78,1,1,1,0,0.9294,1
AUC_1141,2122023329,26,5,309,0.1923,61.8,1607987,1984617,20000,180,13,138,16,0.1159,397.01,23.26,12.61,0.4762,34946.21,0,0,1,1,0.3728,0
AUC_1139,2203897923,65,20,253,0.3077,12.65,133726,144382,20000,120,7,74,16,0.2162,329.17,26.97,43.24,0.4442,28659.25,0,0,0,0,0.1503,0
AUC_1188,2340378154,95,30,1079,0.3158,35.9667,1322828,1583327,10000,240,17,47,7,0.1489,440.16,21.8,42.23,0.203,16547.26,0,1,0,1,0.2402,0
AUC_1300,2458849659,29,7,107,0.2414,15.2857,747822,810995,5000,120,19,151,9,0.0596,153.88,1.01,22.58,0.3747,19438.92,0,1,0,0,0.1853,0
AUC_1265,1627137349,43,20,406,0.4651,20.3,124407,131745,20000,180,10,173,14,0.0809,430.03,101.2,51.88,0.2782,67901.07,0,0,0,0,0.1618,0
AUC_1039,1683107827,33,7,195,0.2121,27.8571,1196823,1394999,20000,120,17,106,2,0.0189,1064.87,28.19,25.12,0.3965,40918.93,0,0,0,0,0.1256,0
AUC_1270,1499349323,89,8,831,0.0899,103.875,314796,328424,20000,90,3,47,19,0.4043,69.48,13.71,1.83,0.6358,27333.25,1,0,1,0,0.7651,0
AUC_1337,1234096764,95,44,1100,0.4632,25.0,1868209,2350118,10000,90,11,86,11,0.1279,238.36,21.4,9.95,0.5826,17002.81,0,0,1,1,0.1173,0
AUC_1234,1954102487,18,4,90,0.2222,22.5,1712516,1995280,1000,120,11,131,15,0.1145,247.95,64.15,16.52,0.6401,3039.21,0,0,0,0,0.1239,0
AUC_1157,2795685616,23,3,54,0.1304,18.0,161921,170289,1000,60,17,138,5,0.0362,494.55,40.51,12.49,0.2367,2508.82,0,0,0,0,0.1509,0
AUC_1026,1292760724,40,13,89,0.325,6.8462,784808,874146,2000,90,10,84,2,0.0238,879.05,53.9,36.27,0.5263,2868.96,0,0,0,0,0.0321,0
AUC_1034,1576547936,117,0,3452,0.0,3452.0,743083,866963,5000,90,14,218,32,0.1468,17.4,21.65,4.14,0.8833,6020.82,1,0,1,0,0.99,1
AUC_1335,2837950560,55,6,218,0.1091,36.3333,129943,135397,10000,60,24,262,14,0.0534,124.85,7.89,13.01,0.5621,19976.84,0,0,0,0,0.2803,0
AUC_1179,2907388886,112,0,3236,0.0,3236.0,758363,995913,10000,180,4,60,44,0.7333,18.64,31.69,13.01,0.9223,16494.21,1,0,1,0,0.99,1
AUC_1105,2417521805,36,3,1005,0.0833,335.0,1586979,2052234,10000,60,9,73,21,0.2877,15.66,9.33,3.58,0.6229,10341.42,1,0,1,0,0.7839,0
AUC_1107,2582117872,27,5,219,0.1852,43.8,1227481,1536748,5000,240,12,174,9,0.0517,887.08,131.65,44.03,0.3337,8024.1,0,0,0,0,0.1507,0
AUC_1199,1203003553,53,12,440,0.2264,36.6667,75848,88320,2000,180,20,317,5,0.0158,388.4,122.29,31.5,0.3559,3128.42,0,0,0,1,0.2227,0
AUC_1347,1551749587,79,1,1998,0.0127,1998.0,975835,1229395,20000,60,3,43,33,0.7674,44.64,14.2,11.17,0.6716,20919.36,1,0,0,0,0.99,1
AUC_1052,2644995985,82,1,1272,0.0122,1272.0,1448351,1686949,20000,60,22,122,19,0.1557,79.11,0.71,0.34,0.9112,21407.44,0,1,1,0,0.8003,0
AUC_1206,1859833312,98,43,412,0.4388,9.5814,252515,324020,5000,120,17,63,11,0.1746,74.85,72.19,7.82,0.5541,15624.35,0,0,1,0,0.28,0
AUC_1254,1936582460,86,18,869,0.2093,48.2778,363930,384584,5000,30,18,209,6,0.0287,395.68,15.01,6.31,0.3871,13011.29,0,0,0,0,0.2267,0
AUC_1077,2304778479,68,3,438,0.0441,146.0,1786650,2222727,1000,180,15,262,21,0.0802,34.78,50.08,1.76,0.6492,1075.89,1,0,1,0,0.7759,1
AUC_1274,2392103476,11,3,29,0.2727,9.6667,1592469,1802331,20000,180,8,116,8,0.069,282.04,9.43,62.91,0.1427,30585.58,0,1,0,1,0.0524,0
AUC_1232,2614362745,25,1,107,0.04,107.0,240462,254604,5000,90,6,83,1,0.012,1079.44,11.27,33.83,0.3188,20929.4,0,0,0,0,0.2124,0
AUC_1114,1868309249,73,3,1652,0.0411,550.6667,377335,433296,20000,240,19,195,16,0.0821,38.99,70.8,8.71,0.8658,26478.46,0,0,1,0,0.7196,1
AUC_1268,2958116305,43,17,592,0.3953,34.8235,502347,531968,1000,120,14,69,11,0.1594,360.36,72.68,30.47,0.3637,1784.23,0,0,0,0,0.1159,1
AUC_1222,1801468070,88,3,833,0.0341,277.6667,1176479,1273793,2000,60,16,106,19,0.1792,74.68,9.12,1.75,0.7295,2573.26,0,0,1,0,0.6834,1
AUC_1103,1086565310,103,20,930,0.1942,46.5,641285,709798,10000,180,4,52,14,0.2692,63.67,5.14,61.92,0.3845,19060.34,0,1,0,1,0.314,0
AUC_1386,1078347493,42,14,501,0.3333,35.7857,1115084,1216304,20000,120,20,104,15,0.1442,479.9,25.94,39.52,0.4546,32212.59,0,0,0,0,0.1648,0
AUC_1304,2307513686,101,2,2000,0.0198,1000.0,1744217,2509463,20000,240,3,35,26,0.7429,34.02,62.88,1.24,0.7674,28520.3,1,0,1,0,0.9763,1
AUC_1096,2866860385,12,6,42,0.5,7.0,469365,539904,5000,90,5,11,6,0.5455,358.31,73.4,10.12,0.3052,6829.89,0,0,1,0,0.2062,0
AUC_1034,1661253307,78,3,1244,0.0385,414.6667,1918569,2453478,2000,180,12,71,14,0.1972,89.62,1.82,28.27,0.9585,2143.82,0,1,0,0,0.8357,1
AUC_1349,1801352928,88,2,2482,0.0227,1241.0,116816,136860,5000,90,21,364,38,0.1044,24.18,3.93,9.42,0.6695,7909.92,1,1,1,1,0.9409,1
AUC_1297,2353312263,6,0,43,0.0,43.0,753220,819063,2000,30,5,13,3,0.2308,902.61,14.87,8.58,0.4935,6089.67,0,0,0,0,0.3726,0
AUC_1051,1007049564,64,2,1285,0.0312,642.5,873773,943624,10000,120,19,149,27,0.1812,39.79,20.69,2.18,0.6946,16375.1,1,0,1,0,0.8084,1
AUC_1061,1212056961,124,5,2791,0.0403,558.2,1215099,1602604,5000,120,12,55,21,0.3818,16.17,20.7,8.77,0.7211,8190.23,1,0,1,0,0.9063,1
AUC_1150,1612005393,67,14,580,0.209,41.4286,1216402,1475296,10000,90,21,152,3,0.0197,132.92,72.36,1.58,0.4595,27208.71,0,0,1,0,0.2076,0
AUC_1287,2004700090,92,23,440,0.25,19.1304,1513797,1880128,20000,240,4,64,10,0.1562,463.75,66.79,42.42,0.4002,56544.78,0,0,0,0,0.0622,0
AUC_1228,1006677622,75,30,277,0.4,9.2333,1735070,2008194,2000,30,3,32,6,0.1875,401.17,7.83,1.64,0.4743,3395.54,0,0,1,0,0.0793,0
AUC_1226,2167061658,68,28,266,0.4118,9.5,1254364,1353776,1000,180,7,19,4,0.2105,216.62,168.87,30.92,0.6706,2190.32,0,0,0,0,0.1321,0
AUC_1238,1397532097,38,11,315,0.2895,28.6364,783618,915139,2000,120,9,68,6,0.0882,765.42,8.43,67.75,0.2595,3833.7,0,1,0,1,0.142,0
AUC_1292,2393924711,7,0,35,0.0,35.0,1733547,1897280,10000,120,7,61,2,0.0328,319.83,70.71,3.57,0.5428,18871.13,0,0,1,1,0.2939,0
AUC_1282,2178670172,31,13,104,0.4194,8.0,1759757,2124228,1000,30,10,162,10,0.0617,436.61,13.81,0.9,0.4652,1362.35,0,0,1,1,0.1037,0
AUC_1255,2323175906,38,1,849,0.0263,849.0,1788451,2407817,10000,240,13,73,37,0.5068,17.52,19.75,13.19,0.8524,14176.82,1,1,1,0,0.99,1
AUC_1093,2774634233,72,1,1239,0.0139,1239.0,1329691,1620824,20000,90,12,77,24,0.3117,26.99,17.19,11.94,0.822,29986.58,1,0,0,0,0.8052,1
AUC_1075,2718379240,121,10,3523,0.0826,352.3,902176,1039559,5000,90,6,69,29,0.4203,60.93,5.39,9.37,0.7916,8450.71,1,1,1,0,0.9307,1
AUC_1256,1067387689,30,14,116,0.4667,8.2857,556633,638245,1000,120,20,82,3,0.0366,69.1,58.82,11.28,0.448,1498.85,0,0,1,1,0.1965,0
AUC_1306,1006407545,11,2,86,0.1818,43.0,1656666,2069731,2000,240,14,30,6,0.2,1060.79,143.57,160.58,0.3563,4805.2,0,0,0,0,0.0771,0
AUC_1181,2955509501,20,0,110,0.0,110.0,654315,760665,5000,180,4,64,9,0.1406,638.41,6.41,79.29,0.3831,12946.3,0,1,0,0,0.3898,1
AUC_1385,1581575718,47,2,1058,0.0426,529.0,1968449,2221633,20000,180,9,72,12,0.1667,27.51,5.96,11.82,0.8228,21198.66,0,1,1,0,0.6836,1
AUC_1033,2797555431,64,3,1321,0.0469,440.3333,1790414,2134124,1000,60,16,90,14,0.1556,21.15,16.83,0.67,0.7867,1460.34,0,0,1,0,0.81,1
AUC_1307,1160263930,7,3,51,0.4286,17.0,910052,1114297,2000,60,14,152,10,0.0658,282.12,52.08,9.25,0.2718,4580.07,0,0,0,1,0.0377,0
AUC_1164,2231611445,32,0,723,0.0,723.0,1476205,1787935,5000,120,17,121,16,0.1322,38.64,15.57,7.75,0.9187,5985.3,0,0,1,0,0.7309,1
AUC_1354,2288767367,27,1,283,0.037,283.0,1411479,1609641,1000,240,23,132,24,0.1818,10.92,23.66,14.21,0.6036,1660.86,1,1,1,0,0.872,1
AUC_1252,1756291746,21,6,85,0.2857,14.1667,1720028,1970431,20000,120,17,240,6,0.025,202.25,29.6,32.95,0.406,63858.24,0,0,0,1,0.0835,0
AUC_1372,2252049640,8,3,32,0.375,10.6667,1966123,2274662,1000,120,20,82,3,0.0366,104.85,113.9,9.63,0.4464,2232.91,0,0,1,0,0.0804,0
AUC_1184,2419706395,8,1,26,0.125,26.0,1526698,1727746,2000,30,17,39,6,0.1538,170.2,8.86,14.05,0.4756,3623.46,0,0,0,0,0.1512,1
AUC_1390,2204529899,84,28,471,0.3333,16.8214,1125406,1230013,10000,60,7,62,16,0.2581,450.94,21.57,16.87,0.381,28630.08,0,0,0,0,0.0761,0
AUC_1118,1461219682,55,10,489,0.1818,48.9,639510,694582,1000,120,18,133,6,0.0451,66.11,73.45,6.13,0.154,1160.56,0,0,1,0,0.1229,0
AUC_1099,2808782881,89,5,1510,0.0562,302.0,152397,174451,5000,240,20,267,18,0.0674,38.01,2.58,13.82,0.8754,5030.86,1,1,1,0,0.91,1
AUC_1014,1481582356,84,22,276,0.2619,12.5455,669402,757572,10000,120,4,70,4,0.0571,303.83,113.81,8.97,0.6525,27848.91,0,0,1,1,0.2313,0
AUC_1147,1822712780,30,4,311,0.1333,77.75,1858294,2324605,2000,240,12,170,6,0.0353,264.04,137.99,90.92,0.3478,3495.12,0,0,0,1,0.2425,0
AUC_1055,2858679678,47,15,326,0.3191,21.7333,1056169,1264036,1000,240,15,141,9,0.0638,341.93,77.72,56.43,0.3618,1128.86,0,0,0,0,0.1226,0
AUC_1288,1537209056,19,7,113,0.3684,16.1429,96542,117841,20000,60,3,18,8,0.4444,145.93,4.45,21.51,0.4172,63861.87,0,1,0,1,0.4374,0
AUC_1251,1307369158,16,0,159,0.0,159.0,563746,599454,2000,120,9,154,7,0.0455,199.83,97.51,45.77,0.1461,8816.53,0,0,0,0,0.2745,1
AUC_1287,1581352992,95,15,905,0.1579,60.3333,1352207,1455361,2000,180,12,99,14,0.1414,333.13,43.79,31.59,0.5524,4593.14,0,0,0,0,0.2998,0
